molecule	ORF	genome	gene	start	end	orientation
NZ_CCZJ01000014.1_49	NZ_CCZJ01000014.1_49	NZ_CCZJ01000014.1	ANK	447	479	1
NZ_CCZM01000012.1_39	NZ_CCZM01000012.1_39	NZ_CCZM01000012.1	ANK_1	200	228	1
NZ_CCZM01000012.1_39	NZ_CCZM01000012.1_39	NZ_CCZM01000012.1	ANK	447	479	1
NZ_CCZN01000013.1_166	NZ_CCZN01000013.1_166	NZ_CCZN01000013.1	ANK_1	83	118	1
NZ_CCZN01000013.1_166	NZ_CCZN01000013.1_166	NZ_CCZN01000013.1	ANK	193	221	1
NZ_CCZN01000013.1_166	NZ_CCZN01000013.1_166	NZ_CCZN01000013.1	ANK	439	471	1
NZ_CCZN01000013.1_166	NZ_CCZN01000013.1_166	NZ_CCZN01000013.1	ANK	472	504	1
NZ_CCZP01000005.1_162	NZ_CCZP01000005.1_162	NZ_CCZP01000005.1	ANK_1	200	228	1
NZ_CCZP01000005.1_162	NZ_CCZP01000005.1_162	NZ_CCZP01000005.1	ANK	447	479	1
NZ_CCZQ01000011.1_42	NZ_CCZQ01000011.1_42	NZ_CCZQ01000011.1	ANK_1	83	118	1
NZ_CCZQ01000011.1_42	NZ_CCZQ01000011.1_42	NZ_CCZQ01000011.1	ANK	193	221	1
NZ_CCZQ01000011.1_42	NZ_CCZQ01000011.1_42	NZ_CCZQ01000011.1	ANK	439	471	1
NZ_CCZQ01000011.1_42	NZ_CCZQ01000011.1_42	NZ_CCZQ01000011.1	ANK	472	504	1
NZ_CCZU01000015.1_21	NZ_CCZU01000015.1_21	NZ_CCZU01000015.1	ANK_1	83	118	1
NZ_CCZU01000015.1_21	NZ_CCZU01000015.1_21	NZ_CCZU01000015.1	ANK	193	221	1
NZ_CCZU01000015.1_21	NZ_CCZU01000015.1_21	NZ_CCZU01000015.1	ANK	439	471	1
NZ_CCZU01000015.1_21	NZ_CCZU01000015.1_21	NZ_CCZU01000015.1	ANK	472	504	1
NZ_CDEL01000317.1_14	NZ_CDEL01000317.1_14	NZ_CDEL01000317.1	ANK_1	63	96	1
NZ_CDEL01000317.1_14	NZ_CDEL01000317.1_14	NZ_CDEL01000317.1	ANK	98	131	1
NZ_CDLX01000001.1_4661	NZ_CDLX01000001.1_4661	NZ_CDLX01000001.1	ANK_1	192	224	1
NZ_CDLX01000001.1_4661	NZ_CDLX01000001.1_4661	NZ_CDLX01000001.1	ANK	433	465	1
NZ_CDMD01000001.1_3216	NZ_CDMD01000001.1_3216	NZ_CDMD01000001.1	ANK_1	192	224	1
NZ_CDMD01000001.1_3216	NZ_CDMD01000001.1_3216	NZ_CDMD01000001.1	ANK	433	465	1
NZ_CFNR01000558.1_3	NZ_CFNR01000558.1_3	NZ_CFNR01000558.1	ANK_1	99	130	1
NZ_CFNR01000558.1_3	NZ_CFNR01000558.1_3	NZ_CFNR01000558.1	ANK	129	160	1
NZ_CFNR01000558.1_3	NZ_CFNR01000558.1_3	NZ_CFNR01000558.1	ANK	162	194	1
NZ_CFYF01000056.1_13	NZ_CFYF01000056.1_13	NZ_CFYF01000056.1	ANK_1	129	160	1
NZ_CFYF01000056.1_13	NZ_CFYF01000056.1_13	NZ_CFYF01000056.1	ANK	162	194	1
NZ_CFZS01000367.1_3	NZ_CFZS01000367.1_3	NZ_CFZS01000367.1	ANK_1	129	160	1
NZ_CFZS01000367.1_3	NZ_CFZS01000367.1_3	NZ_CFZS01000367.1	ANK	162	194	1
NZ_CM000730.1_3010	NZ_CM000730.1_3010	NZ_CM000730.1	ANK_1	170	200	1
NZ_CM000730.1_3010	NZ_CM000730.1_3010	NZ_CM000730.1	ANK	236	267	1
NZ_CM000730.1_3010	NZ_CM000730.1_3010	NZ_CM000730.1	ANK	335	364	1
NZ_CM000920.1_396	NZ_CM000920.1_396	NZ_CM000920.1	ANK_1	56	88	1
NZ_CM000920.1_396	NZ_CM000920.1_396	NZ_CM000920.1	ANK	123	154	1
NZ_CM001798.1_1723	NZ_CM001798.1_1723	NZ_CM001798.1	ANK_1	65	97	1
NZ_CM001798.1_1723	NZ_CM001798.1_1723	NZ_CM001798.1	ANK	247	312	1
NZ_CM001798.1_1723	NZ_CM001798.1_1723	NZ_CM001798.1	ANK	313	346	1
NZ_CM001798.1_1723	NZ_CM001798.1_1723	NZ_CM001798.1	ANK	347	380	1
NZ_CM001798.1_1723	NZ_CM001798.1_1723	NZ_CM001798.1	ANK	381	413	1
NZ_CM001798.1_1723	NZ_CM001798.1_1723	NZ_CM001798.1	ANK	543	575	1
NZ_CM001798.1_1723	NZ_CM001798.1_1723	NZ_CM001798.1	ANK	813	845	1
NZ_CM002139.1_1184	NZ_CM002139.1_1184	NZ_CM002139.1	ANK_1	463	495	1
NZ_CM002139.1_1184	NZ_CM002139.1_1184	NZ_CM002139.1	ANK	529	561	1
NZ_CM002796.1_2878	NZ_CM002796.1_2878	NZ_CM002796.1	ANK_1	44	77	1
NZ_CM002796.1_2878	NZ_CM002796.1_2878	NZ_CM002796.1	ANK	113	145	1
NZ_CM002803.1_1918	NZ_CM002803.1_1918	NZ_CM002803.1	ANK_1	32	64	1
NZ_CM002803.1_1918	NZ_CM002803.1_1918	NZ_CM002803.1	ANK	65	97	1
NZ_CM002803.1_1918	NZ_CM002803.1_1918	NZ_CM002803.1	ANK	98	130	1
NZ_CM003641.1_47	NZ_CM003641.1_47	NZ_CM003641.1	ANK_1	93	125	1
NZ_CM003641.1_47	NZ_CM003641.1_47	NZ_CM003641.1	ANK	128	158	1
NZ_CM003641.1_47	NZ_CM003641.1_47	NZ_CM003641.1	ANK	159	191	1
NZ_CM003641.1_47	NZ_CM003641.1_47	NZ_CM003641.1	ANK	193	224	1
NZ_CM003768.1_1645	NZ_CM003768.1_1645	NZ_CM003768.1	ANK_1	100	131	1
NZ_CM003768.1_1645	NZ_CM003768.1_1645	NZ_CM003768.1	ANK	130	162	1
NZ_CM003768.1_1645	NZ_CM003768.1_1645	NZ_CM003768.1	ANK	163	195	1
NZ_CP004403.1_832	NZ_CP004403.1_832	NZ_CP004403.1	ANK_1	37	66	1
NZ_CP004403.1_832	NZ_CP004403.1_832	NZ_CP004403.1	ANK	178	210	1
NZ_CP004403.1_832	NZ_CP004403.1_832	NZ_CP004403.1	ANK	312	343	1
NZ_CP004403.1_832	NZ_CP004403.1_832	NZ_CP004403.1	ANK	381	411	1
NZ_CP004403.1_832	NZ_CP004403.1_832	NZ_CP004403.1	ANK	587	617	1
NZ_CP005975.1_3449	NZ_CP005975.1_3449	NZ_CP005975.1	ANK_1	48	81	1
NZ_CP005975.1_3449	NZ_CP005975.1_3449	NZ_CP005975.1	ANK	114	146	1
NZ_CP006644.1_2481	NZ_CP006644.1_2481	NZ_CP006644.1	ANK_1	55	88	1
NZ_CP006644.1_2481	NZ_CP006644.1_2481	NZ_CP006644.1	ANK	122	154	1
NZ_CP006723.1_2937	NZ_CP006723.1_2937	NZ_CP006723.1	ANK_1	151	179	1
NZ_CP006723.1_2937	NZ_CP006723.1_2937	NZ_CP006723.1	ANK	263	296	1
NZ_CP007065.1_333	NZ_CP007065.1_333	NZ_CP007065.1	ANK_1	32	64	1
NZ_CP007065.1_333	NZ_CP007065.1_333	NZ_CP007065.1	ANK	67	97	1
NZ_CP007065.1_333	NZ_CP007065.1_333	NZ_CP007065.1	ANK	98	130	1
NZ_CP007065.1_333	NZ_CP007065.1_333	NZ_CP007065.1	ANK	163	196	1
NZ_CP007065.1_333	NZ_CP007065.1_333	NZ_CP007065.1	ANK	197	227	1
NZ_CP007065.1_333	NZ_CP007065.1_333	NZ_CP007065.1	ANK	230	262	1
NZ_CP007065.1_333	NZ_CP007065.1_333	NZ_CP007065.1	ANK	263	295	1
NZ_CP007139.1_3570	NZ_CP007139.1_3570	NZ_CP007139.1	ANK_1	355	384	1
NZ_CP007139.1_3570	NZ_CP007139.1_3570	NZ_CP007139.1	ANK	449	478	1
NZ_CP007236.1_2903	NZ_CP007236.1_2903	NZ_CP007236.1	ANK_1	416	446	1
NZ_CP007236.1_2903	NZ_CP007236.1_2903	NZ_CP007236.1	ANK	516	548	1
NZ_CP007451.1_2705	NZ_CP007451.1_2705	NZ_CP007451.1	ANK_1	338	370	1
NZ_CP007451.1_2705	NZ_CP007451.1_2705	NZ_CP007451.1	ANK	442	475	1
NZ_CP007451.1_3408	NZ_CP007451.1_3408	NZ_CP007451.1	ANK_1	83	115	1
NZ_CP007451.1_3408	NZ_CP007451.1_3408	NZ_CP007451.1	ANK	116	148	1
NZ_CP007699.2_5893	NZ_CP007699.2_5893	NZ_CP007699.2	ANK_1	37	69	1
NZ_CP007699.2_5893	NZ_CP007699.2_5893	NZ_CP007699.2	ANK	109	140	1
NZ_CP007699.2_5893	NZ_CP007699.2_5893	NZ_CP007699.2	ANK	142	172	1
NZ_CP007722.1_1933	NZ_CP007722.1_1933	NZ_CP007722.1	ANK_1	116	148	1
NZ_CP007722.1_1933	NZ_CP007722.1_1933	NZ_CP007722.1	ANK	149	183	1
NZ_CP007724.1_1905	NZ_CP007724.1_1905	NZ_CP007724.1	ANK_1	116	148	1
NZ_CP007724.1_1905	NZ_CP007724.1_1905	NZ_CP007724.1	ANK	149	183	1
NZ_CP007793.1_188	NZ_CP007793.1_188	NZ_CP007793.1	ANK_1	62	94	1
NZ_CP007793.1_188	NZ_CP007793.1_188	NZ_CP007793.1	ANK	95	127	1
NZ_CP007793.1_188	NZ_CP007793.1_188	NZ_CP007793.1	ANK	128	159	1
NZ_CP008858.2_2717	NZ_CP008858.2_2717	NZ_CP008858.2	ANK_1	47	79	1
NZ_CP008858.2_2717	NZ_CP008858.2_2717	NZ_CP008858.2	ANK	113	145	1
NZ_CP008998.1_691	NZ_CP008998.1_691	NZ_CP008998.1	ANK_1	398	429	1
NZ_CP008998.1_691	NZ_CP008998.1_691	NZ_CP008998.1	ANK	463	494	1
NZ_CP008998.1_691	NZ_CP008998.1_691	NZ_CP008998.1	ANK	529	561	1
NZ_CP009010.1_692	NZ_CP009010.1_692	NZ_CP009010.1	ANK_1	398	429	1
NZ_CP009010.1_692	NZ_CP009010.1_692	NZ_CP009010.1	ANK	463	494	1
NZ_CP009010.1_692	NZ_CP009010.1_692	NZ_CP009010.1	ANK	529	561	1
NZ_CP009016.1_692	NZ_CP009016.1_692	NZ_CP009016.1	ANK_1	398	429	1
NZ_CP009016.1_692	NZ_CP009016.1_692	NZ_CP009016.1	ANK	463	494	1
NZ_CP009016.1_692	NZ_CP009016.1_692	NZ_CP009016.1	ANK	529	561	1
NZ_CP009043.1_710	NZ_CP009043.1_710	NZ_CP009043.1	ANK_1	47	79	1
NZ_CP009043.1_710	NZ_CP009043.1_710	NZ_CP009043.1	ANK	80	111	1
NZ_CP009048.1_1480	NZ_CP009048.1_1480	NZ_CP009048.1	ANK_1	50	83	1
NZ_CP009048.1_1480	NZ_CP009048.1_1480	NZ_CP009048.1	ANK	116	148	1
NZ_CP009278.1_2611	NZ_CP009278.1_2611	NZ_CP009278.1	ANK_1	69	101	1
NZ_CP009278.1_2611	NZ_CP009278.1_2611	NZ_CP009278.1	ANK	102	135	1
NZ_CP009438.1_1438	NZ_CP009438.1_1438	NZ_CP009438.1	ANK_1	102	133	1
NZ_CP009438.1_1438	NZ_CP009438.1_1438	NZ_CP009438.1	ANK	214	245	1
NZ_CP009438.1_1438	NZ_CP009438.1_1438	NZ_CP009438.1	ANK	283	314	1
NZ_CP009513.1_1341	NZ_CP009513.1_1341	NZ_CP009513.1	ANK_1	100	132	1
NZ_CP009513.1_1341	NZ_CP009513.1_1341	NZ_CP009513.1	ANK	133	165	1
NZ_CP009513.1_1341	NZ_CP009513.1_1341	NZ_CP009513.1	ANK	199	231	1
NZ_CP009513.1_1341	NZ_CP009513.1_1341	NZ_CP009513.1	ANK	232	264	1
NZ_CP009513.1_1341	NZ_CP009513.1_1341	NZ_CP009513.1	ANK	265	297	1
NZ_CP009513.1_1341	NZ_CP009513.1_1341	NZ_CP009513.1	ANK	298	330	1
NZ_CP009517.1_1218	NZ_CP009517.1_1218	NZ_CP009517.1	ANK_1	45	77	1
NZ_CP009517.1_1218	NZ_CP009517.1_1218	NZ_CP009517.1	ANK	78	110	1
NZ_CP009517.1_1218	NZ_CP009517.1_1218	NZ_CP009517.1	ANK	144	176	1
NZ_CP009517.1_1218	NZ_CP009517.1_1218	NZ_CP009517.1	ANK	177	209	1
NZ_CP009517.1_1218	NZ_CP009517.1_1218	NZ_CP009517.1	ANK	210	242	1
NZ_CP009517.1_1218	NZ_CP009517.1_1218	NZ_CP009517.1	ANK	243	275	1
NZ_CP009530.1_1208	NZ_CP009530.1_1208	NZ_CP009530.1	ANK_1	45	77	1
NZ_CP009530.1_1208	NZ_CP009530.1_1208	NZ_CP009530.1	ANK	78	110	1
NZ_CP009530.1_1208	NZ_CP009530.1_1208	NZ_CP009530.1	ANK	111	143	1
NZ_CP009530.1_1208	NZ_CP009530.1_1208	NZ_CP009530.1	ANK	144	176	1
NZ_CP009530.1_1208	NZ_CP009530.1_1208	NZ_CP009530.1	ANK	177	209	1
NZ_CP009530.1_1208	NZ_CP009530.1_1208	NZ_CP009530.1	ANK	210	242	1
NZ_CP009530.1_1208	NZ_CP009530.1_1208	NZ_CP009530.1	ANK	243	275	1
NZ_CP009590.1_4527	NZ_CP009590.1_4527	NZ_CP009590.1	ANK_1	10	40	1
NZ_CP009590.1_4527	NZ_CP009590.1_4527	NZ_CP009590.1	ANK	42	73	1
NZ_CP009590.1_4527	NZ_CP009590.1_4527	NZ_CP009590.1	ANK	76	107	1
NZ_CP009590.1_4527	NZ_CP009590.1_4527	NZ_CP009590.1	ANK	141	172	1
NZ_CP009590.1_4527	NZ_CP009590.1_4527	NZ_CP009590.1	ANK	175	205	1
NZ_CP009887.1_2308	NZ_CP009887.1_2308	NZ_CP009887.1	ANK_1	51	83	1
NZ_CP009887.1_2308	NZ_CP009887.1_2308	NZ_CP009887.1	ANK	117	149	1
NZ_CP009941.1_2232	NZ_CP009941.1_2232	NZ_CP009941.1	ANK_1	10	40	1
NZ_CP009941.1_2232	NZ_CP009941.1_2232	NZ_CP009941.1	ANK	42	73	1
NZ_CP009941.1_2232	NZ_CP009941.1_2232	NZ_CP009941.1	ANK	76	107	1
NZ_CP009941.1_2232	NZ_CP009941.1_2232	NZ_CP009941.1	ANK	141	172	1
NZ_CP009941.1_2232	NZ_CP009941.1_2232	NZ_CP009941.1	ANK	175	205	1
NZ_CP010327.1_2044	NZ_CP010327.1_2044	NZ_CP010327.1	ANK_1	60	91	1
NZ_CP010327.1_2044	NZ_CP010327.1_2044	NZ_CP010327.1	ANK	92	124	1
NZ_CP010470.1_815	NZ_CP010470.1_815	NZ_CP010470.1	ANK_1	267	298	1
NZ_CP010470.1_815	NZ_CP010470.1_815	NZ_CP010470.1	ANK	329	359	1
NZ_CP010475.1_858	NZ_CP010475.1_858	NZ_CP010475.1	ANK_1	267	298	1
NZ_CP010475.1_858	NZ_CP010475.1_858	NZ_CP010475.1	ANK	329	359	1
NZ_CP010483.1_801	NZ_CP010483.1_801	NZ_CP010483.1	ANK_1	267	298	1
NZ_CP010483.1_801	NZ_CP010483.1_801	NZ_CP010483.1	ANK	329	359	1
NZ_CP010536.1_1091	NZ_CP010536.1_1091	NZ_CP010536.1	ANK_1	99	131	1
NZ_CP010536.1_1091	NZ_CP010536.1_1091	NZ_CP010536.1	ANK	165	197	1
NZ_CP010995.1_719	NZ_CP010995.1_719	NZ_CP010995.1	ANK_1	47	79	1
NZ_CP010995.1_719	NZ_CP010995.1_719	NZ_CP010995.1	ANK	80	111	1
NZ_CP011059.1_1446	NZ_CP011059.1_1446	NZ_CP011059.1	ANK_1	48	80	1
NZ_CP011059.1_1446	NZ_CP011059.1_1446	NZ_CP011059.1	ANK	81	113	1
NZ_CP011059.1_1446	NZ_CP011059.1_1446	NZ_CP011059.1	ANK	114	146	1
NZ_CP011131.1_159	NZ_CP011131.1_159	NZ_CP011131.1	ANK_1	113	148	1
NZ_CP011131.1_159	NZ_CP011131.1_159	NZ_CP011131.1	ANK	180	212	1
NZ_CP011148.1_248	NZ_CP011148.1_248	NZ_CP011148.1	ANK_1	49	77	1
NZ_CP011148.1_248	NZ_CP011148.1_248	NZ_CP011148.1	ANK	78	110	1
NZ_CP011148.1_248	NZ_CP011148.1_248	NZ_CP011148.1	ANK	148	180	1
NZ_CP011148.1_328	NZ_CP011148.1_328	NZ_CP011148.1	ANK_1	3	36	1
NZ_CP011148.1_328	NZ_CP011148.1_328	NZ_CP011148.1	ANK	73	108	1
NZ_CP011148.1_328	NZ_CP011148.1_328	NZ_CP011148.1	ANK	109	144	1
NZ_CP011148.1_328	NZ_CP011148.1_328	NZ_CP011148.1	ANK	147	179	1
NZ_CP011148.1_427	NZ_CP011148.1_427	NZ_CP011148.1	ANK_1	57	87	1
NZ_CP011148.1_427	NZ_CP011148.1_427	NZ_CP011148.1	ANK	88	120	1
NZ_CP011148.1_427	NZ_CP011148.1_427	NZ_CP011148.1	ANK	122	154	1
NZ_CP011148.1_427	NZ_CP011148.1_427	NZ_CP011148.1	ANK	303	334	1
NZ_CP011148.1_427	NZ_CP011148.1_427	NZ_CP011148.1	ANK	336	368	1
NZ_CP011148.1_661	NZ_CP011148.1_661	NZ_CP011148.1	ANK_1	89	117	1
NZ_CP011148.1_661	NZ_CP011148.1_661	NZ_CP011148.1	ANK	118	151	1
NZ_CP011148.1_661	NZ_CP011148.1_661	NZ_CP011148.1	ANK	152	182	1
NZ_CP011160.1_4512	NZ_CP011160.1_4512	NZ_CP011160.1	ANK_1	340	372	1
NZ_CP011160.1_4512	NZ_CP011160.1_4512	NZ_CP011160.1	ANK	440	471	1
NZ_CP011160.1_4512	NZ_CP011160.1_4512	NZ_CP011160.1	ANK	753	784	1
NZ_CP011160.1_4512	NZ_CP011160.1_4512	NZ_CP011160.1	ANK	917	949	1
NZ_CP011160.1_4512	NZ_CP011160.1_4512	NZ_CP011160.1	ANK	1035	1069	1
NZ_CP011270.1_3284	NZ_CP011270.1_3284	NZ_CP011270.1	ANK_1	76	106	1
NZ_CP011270.1_3284	NZ_CP011270.1_3284	NZ_CP011270.1	ANK	142	173	1
NZ_CP011371.1_2970	NZ_CP011371.1_2970	NZ_CP011371.1	ANK_1	121	152	1
NZ_CP011371.1_2970	NZ_CP011371.1_2970	NZ_CP011371.1	ANK	153	185	1
NZ_CP011382.1_240	NZ_CP011382.1_240	NZ_CP011382.1	ANK_1	122	152	1
NZ_CP011382.1_240	NZ_CP011382.1_240	NZ_CP011382.1	ANK	153	185	1
NZ_CP011382.1_240	NZ_CP011382.1_240	NZ_CP011382.1	ANK	186	218	1
NZ_CP011382.1_240	NZ_CP011382.1_240	NZ_CP011382.1	ANK	220	249	1
NZ_CP011412.1_3047	NZ_CP011412.1_3047	NZ_CP011412.1	ANK_1	64	96	1
NZ_CP011412.1_3047	NZ_CP011412.1_3047	NZ_CP011412.1	ANK	97	129	1
NZ_CP011412.1_3047	NZ_CP011412.1_3047	NZ_CP011412.1	ANK	131	163	1
NZ_CP011454.1_3709	NZ_CP011454.1_3709	NZ_CP011454.1	ANK_1	133	165	1
NZ_CP011454.1_3709	NZ_CP011454.1_3709	NZ_CP011454.1	ANK	202	233	1
NZ_CP011770.1_117	NZ_CP011770.1_117	NZ_CP011770.1	ANK_1	92	124	1
NZ_CP011770.1_117	NZ_CP011770.1_117	NZ_CP011770.1	ANK	158	190	1
NZ_CP012036.1_3681	NZ_CP012036.1_3681	NZ_CP012036.1	ANK_1	37	68	1
NZ_CP012036.1_3681	NZ_CP012036.1_3681	NZ_CP012036.1	ANK	71	103	1
NZ_CP012036.1_3681	NZ_CP012036.1_3681	NZ_CP012036.1	ANK	104	136	1
NZ_CP012036.1_3681	NZ_CP012036.1_3681	NZ_CP012036.1	ANK	137	169	1
NZ_CP012036.1_3681	NZ_CP012036.1_3681	NZ_CP012036.1	ANK	170	202	1
NZ_CP012036.1_3681	NZ_CP012036.1_3681	NZ_CP012036.1	ANK	236	268	1
NZ_CP012036.1_3681	NZ_CP012036.1_3681	NZ_CP012036.1	ANK	301	331	1
NZ_CP012036.1_3681	NZ_CP012036.1_3681	NZ_CP012036.1	ANK	332	364	1
NZ_CP012036.1_3681	NZ_CP012036.1_3681	NZ_CP012036.1	ANK	365	397	1
NZ_CP012076.1_2571	NZ_CP012076.1_2571	NZ_CP012076.1	ANK_1	127	159	1
NZ_CP012076.1_2571	NZ_CP012076.1_2571	NZ_CP012076.1	ANK	160	192	1
NZ_CP012077.1_2545	NZ_CP012077.1_2545	NZ_CP012077.1	ANK_1	127	159	1
NZ_CP012077.1_2545	NZ_CP012077.1_2545	NZ_CP012077.1	ANK	160	192	1
NZ_CP012195.1_852	NZ_CP012195.1_852	NZ_CP012195.1	ANK_1	275	307	1
NZ_CP012195.1_852	NZ_CP012195.1_852	NZ_CP012195.1	ANK	333	363	1
NZ_CP012232.1_736	NZ_CP012232.1_736	NZ_CP012232.1	ANK_1	267	298	1
NZ_CP012232.1_736	NZ_CP012232.1_736	NZ_CP012232.1	ANK	329	359	1
NZ_CP012334.1_2879	NZ_CP012334.1_2879	NZ_CP012334.1	ANK_1	128	159	1
NZ_CP012334.1_2879	NZ_CP012334.1_2879	NZ_CP012334.1	ANK	161	193	1
NZ_CP012373.2_3223	NZ_CP012373.2_3223	NZ_CP012373.2	ANK_1	31	84	1
NZ_CP012373.2_3223	NZ_CP012373.2_3223	NZ_CP012373.2	ANK	86	117	1
NZ_CP012373.2_3223	NZ_CP012373.2_3223	NZ_CP012373.2	ANK	118	152	1
NZ_CP012401.1_187	NZ_CP012401.1_187	NZ_CP012401.1	ANK_1	62	94	1
NZ_CP012401.1_187	NZ_CP012401.1_187	NZ_CP012401.1	ANK	95	127	1
NZ_CP012401.1_187	NZ_CP012401.1_187	NZ_CP012401.1	ANK	128	160	1
NZ_CP012546.1_842	NZ_CP012546.1_842	NZ_CP012546.1	ANK_1	90	122	1
NZ_CP012546.1_842	NZ_CP012546.1_842	NZ_CP012546.1	ANK	161	193	1
NZ_CP012546.1_842	NZ_CP012546.1_842	NZ_CP012546.1	ANK	202	232	1
NZ_CP012601.1_1560	NZ_CP012601.1_1560	NZ_CP012601.1	ANK_1	45	77	1
NZ_CP012601.1_1560	NZ_CP012601.1_1560	NZ_CP012601.1	ANK	78	110	1
NZ_CP012601.1_1560	NZ_CP012601.1_1560	NZ_CP012601.1	ANK	111	143	1
NZ_CP012603.1_3041	NZ_CP012603.1_3041	NZ_CP012603.1	ANK_1	151	179	1
NZ_CP012603.1_3041	NZ_CP012603.1_3041	NZ_CP012603.1	ANK	263	296	1
NZ_CP012606.1_1720	NZ_CP012606.1_1720	NZ_CP012606.1	ANK_1	63	95	1
NZ_CP012606.1_1720	NZ_CP012606.1_1720	NZ_CP012606.1	ANK	129	161	1
NZ_CP012639.1_3032	NZ_CP012639.1_3032	NZ_CP012639.1	ANK_1	108	140	1
NZ_CP012639.1_3032	NZ_CP012639.1_3032	NZ_CP012639.1	ANK	175	207	1
NZ_CP012691.1_2733	NZ_CP012691.1_2733	NZ_CP012691.1	ANK_1	36	69	1
NZ_CP012691.1_2733	NZ_CP012691.1_2733	NZ_CP012691.1	ANK	71	101	1
NZ_CP012691.1_2733	NZ_CP012691.1_2733	NZ_CP012691.1	ANK	104	136	1
NZ_CP012914.1_2078	NZ_CP012914.1_2078	NZ_CP012914.1	ANK_1	761	793	1
NZ_CP012914.1_2078	NZ_CP012914.1_2078	NZ_CP012914.1	ANK	794	825	1
NZ_CP012914.1_2078	NZ_CP012914.1_2078	NZ_CP012914.1	ANK	827	859	1
NZ_CP012943.1_2697	NZ_CP012943.1_2697	NZ_CP012943.1	ANK_1	98	130	1
NZ_CP012943.1_2697	NZ_CP012943.1_2697	NZ_CP012943.1	ANK	197	234	1
NZ_CP013233.1_1983	NZ_CP013233.1_1983	NZ_CP013233.1	ANK_1	101	131	1
NZ_CP013233.1_1983	NZ_CP013233.1_1983	NZ_CP013233.1	ANK	131	162	1
NZ_CP013233.1_1983	NZ_CP013233.1_1983	NZ_CP013233.1	ANK	164	196	1
NZ_CP013420.1_534	NZ_CP013420.1_534	NZ_CP013420.1	ANK_1	98	129	1
NZ_CP013420.1_534	NZ_CP013420.1_534	NZ_CP013420.1	ANK	128	160	1
NZ_CP013420.1_534	NZ_CP013420.1_534	NZ_CP013420.1	ANK	161	193	1
NZ_CP013653.1_4715	NZ_CP013653.1_4715	NZ_CP013653.1	ANK_1	57	91	1
NZ_CP013653.1_4715	NZ_CP013653.1_4715	NZ_CP013653.1	ANK	97	127	1
NZ_CP013667.1_135	NZ_CP013667.1_135	NZ_CP013667.1	ANK_1	195	227	1
NZ_CP013667.1_135	NZ_CP013667.1_135	NZ_CP013667.1	ANK	228	260	1
NZ_CP013667.1_754	NZ_CP013667.1_754	NZ_CP013667.1	ANK_1	193	225	1
NZ_CP013667.1_754	NZ_CP013667.1_754	NZ_CP013667.1	ANK	226	258	1
NZ_CP013667.1_754	NZ_CP013667.1_754	NZ_CP013667.1	ANK	259	291	1
NZ_CP013667.1_754	NZ_CP013667.1_754	NZ_CP013667.1	ANK	325	357	1
NZ_CP013667.1_754	NZ_CP013667.1_754	NZ_CP013667.1	ANK	358	390	1
NZ_CP013667.1_754	NZ_CP013667.1_754	NZ_CP013667.1	ANK	424	456	1
NZ_CP013667.1_754	NZ_CP013667.1_754	NZ_CP013667.1	ANK	457	489	1
NZ_CP013667.1_754	NZ_CP013667.1_754	NZ_CP013667.1	ANK	607	642	1
NZ_CP013989.1_2660	NZ_CP013989.1_2660	NZ_CP013989.1	ANK_1	47	79	1
NZ_CP013989.1_2660	NZ_CP013989.1_2660	NZ_CP013989.1	ANK	113	145	1
NZ_CP014014.1_375	NZ_CP014014.1_375	NZ_CP014014.1	ANK_1	161	189	1
NZ_CP014014.1_375	NZ_CP014014.1_375	NZ_CP014014.1	ANK	189	220	1
NZ_CP014014.1_375	NZ_CP014014.1_375	NZ_CP014014.1	ANK	335	367	1
NZ_CP014262.1_1636	NZ_CP014262.1_1636	NZ_CP014262.1	ANK_1	77	109	1
NZ_CP014262.1_1636	NZ_CP014262.1_1636	NZ_CP014262.1	ANK	143	175	1
NZ_CP014354.1_125	NZ_CP014354.1_125	NZ_CP014354.1	ANK_1	195	227	1
NZ_CP014354.1_125	NZ_CP014354.1_125	NZ_CP014354.1	ANK	228	260	1
NZ_CP014354.1_730	NZ_CP014354.1_730	NZ_CP014354.1	ANK_1	193	225	1
NZ_CP014354.1_730	NZ_CP014354.1_730	NZ_CP014354.1	ANK	226	258	1
NZ_CP014354.1_730	NZ_CP014354.1_730	NZ_CP014354.1	ANK	259	291	1
NZ_CP014354.1_730	NZ_CP014354.1_730	NZ_CP014354.1	ANK	325	357	1
NZ_CP014354.1_730	NZ_CP014354.1_730	NZ_CP014354.1	ANK	358	390	1
NZ_CP014354.1_730	NZ_CP014354.1_730	NZ_CP014354.1	ANK	424	456	1
NZ_CP014354.1_730	NZ_CP014354.1_730	NZ_CP014354.1	ANK	457	489	1
NZ_CP014354.1_730	NZ_CP014354.1_730	NZ_CP014354.1	ANK	607	642	1
NZ_CP014548.1_127	NZ_CP014548.1_127	NZ_CP014548.1	ANK_1	195	227	1
NZ_CP014548.1_127	NZ_CP014548.1_127	NZ_CP014548.1	ANK	228	260	1
NZ_CP014548.1_741	NZ_CP014548.1_741	NZ_CP014548.1	ANK_1	193	225	1
NZ_CP014548.1_741	NZ_CP014548.1_741	NZ_CP014548.1	ANK	226	258	1
NZ_CP014548.1_741	NZ_CP014548.1_741	NZ_CP014548.1	ANK	259	291	1
